Time,Step,Contrastive Loss,Clustering Loss,[Representation] ACC,[Model] ACC,NMI Model,Note: JSD_no_ln2 with scale = 1/50
09/07/2021 20:10:21,1250,9.610815048217773,6.858406066894531,0.7438411669367909,0.7817666126418152,0.6224322753220518,_search_snippets_distil_lre-4_JSD
09/07/2021 20:11:52,1300,9.566228866577148,6.815677165985107,0.7416531604538088,0.7920583468395462,0.626094195380629,_search_snippets_distil_lre-4_JSD
09/07/2021 20:13:22,1350,9.430205345153809,6.623315811157227,0.7418962722852512,0.7993517017828201,0.6285535500304233,_search_snippets_distil_lre-4_JSD
09/07/2021 20:14:54,1400,9.2193021774292,6.225707530975342,0.7410048622366289,0.8049432739059967,0.6320888879815938,_search_snippets_distil_lre-4_JSD
09/07/2021 20:16:26,1450,9.190874099731445,6.264641761779785,0.7652350081037277,0.8098055105348461,0.6359539478952703,_search_snippets_distil_lre-4_JSD
09/07/2021 20:17:56,1500,9.160604476928711,6.055267810821533,0.7407617504051864,0.8097244732576986,0.6346292143183704,_search_snippets_distil_lre-4_JSD
09/07/2021 20:19:26,1550,9.07943344116211,5.978016376495361,0.7416531604538088,0.8119124797406807,0.6353217407215696,_search_snippets_distil_lre-4_JSD
09/07/2021 20:20:57,1600,9.01283073425293,5.9512810707092285,0.7417341977309563,0.813452188006483,0.6366796183041016,_search_snippets_distil_lre-4_JSD
09/07/2021 20:22:28,1650,9.063484191894531,5.931828022003174,0.7438411669367909,0.8141004862236629,0.6373719704108589,_search_snippets_distil_lre-4_JSD
09/07/2021 20:23:58,1700,8.943619728088379,5.800397872924805,0.7449756888168557,0.8120745542949757,0.6343070621891392,_search_snippets_distil_lre-4_JSD
09/07/2021 20:25:30,1750,8.925321578979492,5.780055999755859,0.7425445705024312,0.8081847649918963,0.6294265843017988,_search_snippets_distil_lre-4_JSD
09/07/2021 20:27:00,1800,8.88774299621582,5.5829620361328125,0.7414100486223663,0.8049432739059967,0.6256183449956514,_search_snippets_distil_lre-4_JSD
09/07/2021 20:28:31,1850,8.753149032592773,5.440765380859375,0.7441653160453808,0.8034035656401944,0.6249026734710555,_search_snippets_distil_lre-4_JSD
09/07/2021 20:30:03,1900,8.787317276000977,5.441527843475342,0.7456239870340357,0.793841166936791,0.6158941715041519,_search_snippets_distil_lre-4_JSD
09/07/2021 20:31:34,1950,8.706655502319336,5.403594493865967,0.7459481361426256,0.7939222042139384,0.6181460273511076,_search_snippets_distil_lre-4_JSD
09/07/2021 20:33:04,2000,8.706642150878906,5.38404655456543,0.7458670988654781,0.7849270664505673,0.6118278646783533,_search_snippets_distil_lre-4_JSD
09/07/2021 20:34:35,2050,8.822534561157227,5.3472161293029785,0.7502431118314424,0.773581847649919,0.6051444371647252,_search_snippets_distil_lre-4_JSD
09/07/2021 20:36:06,2100,8.63629150390625,5.104153633117676,0.7494327390599675,0.7580226904376013,0.5933814503491365,_search_snippets_distil_lre-4_JSD
09/07/2021 20:37:37,2150,8.654424667358398,5.21528959274292,0.7727714748784441,0.7158022690437601,0.5621326189923026,_search_snippets_distil_lre-4_JSD
09/07/2021 20:39:08,2200,8.620160102844238,5.151068210601807,0.7491896272285251,0.6820907617504052,0.5341071686971236,_search_snippets_distil_lre-4_JSD
09/07/2021 20:40:38,2250,8.6200590133667,4.932156562805176,0.747163695299838,0.6262560777957861,0.4969816350016599,_search_snippets_distil_lre-4_JSD
09/07/2021 20:42:09,2300,8.646052360534668,5.086952209472656,0.7490275526742302,0.586709886547812,0.4808071691112324,_search_snippets_distil_lre-4_JSD
09/07/2021 20:43:39,2350,8.504980087280273,4.936740398406982,0.7469205834683955,0.5680713128038898,0.47817775278286545,_search_snippets_distil_lre-4_JSD
09/07/2021 20:45:09,2400,8.361397743225098,4.654602527618408,0.7460291734197732,0.5606969205834684,0.47920957212673276,_search_snippets_distil_lre-4_JSD
09/07/2021 20:46:40,2450,8.62660026550293,5.072606563568115,0.7468395461912479,0.5542949756888168,0.47523286466432957,_search_snippets_distil_lre-4_JSD
09/07/2021 20:48:11,2500,8.547961235046387,4.947817325592041,0.7445705024311183,0.5535656401944895,0.47647500494224676,_search_snippets_distil_lre-4_JSD
09/07/2021 20:49:40,2550,8.4324312210083,4.833712577819824,0.7463533225283631,0.5521880064829822,0.47432974693779806,_search_snippets_distil_lre-4_JSD
09/07/2021 20:51:12,2600,8.493971824645996,4.855531692504883,0.7423014586709886,0.5524311183144246,0.4740686367819355,_search_snippets_distil_lre-4_JSD
09/07/2021 20:52:42,2650,8.40245246887207,4.7742133140563965,0.7414910858995137,0.5525121555915721,0.47464203983171466,_search_snippets_distil_lre-4_JSD
09/07/2021 20:54:13,2700,8.419194221496582,4.751652717590332,0.7424635332252836,0.553160453808752,0.4735202587512625,_search_snippets_distil_lre-4_JSD
09/07/2021 20:55:44,2750,8.341123580932617,4.680230617523193,0.7429497568881686,0.5509724473257699,0.47519999851508754,_search_snippets_distil_lre-4_JSD
09/07/2021 20:57:15,2800,8.377378463745117,4.662088394165039,0.7442463533225283,0.5516207455429497,0.47578655826842414,_search_snippets_distil_lre-4_JSD
09/07/2021 20:58:45,2850,8.525257110595703,4.816127777099609,0.743192868719611,0.5507293354943273,0.47155837097409414,_search_snippets_distil_lre-4_JSD
09/07/2021 21:00:16,2900,8.253314971923828,4.503719329833984,0.7415721231766612,0.5489465153970826,0.46895325899609314,_search_snippets_distil_lre-4_JSD
09/07/2021 21:01:46,2950,8.444711685180664,4.684750080108643,0.7380064829821718,0.546353322528363,0.4637825254172694,_search_snippets_distil_lre-4_JSD
09/07/2021 21:03:17,3000,8.43481731414795,4.628412246704102,0.7318476499189627,0.5425445705024311,0.45731282948009644,_search_snippets_distil_lre-4_JSD
10/07/2021 02:33:49,0,1.0980154275894165,0.0070352135226130486,0.6523500810372771,0.7273095623987034,0.588132490051786,_search_snippets_distil_lre-4_JSD
10/07/2021 02:35:09,50,2.271824359893799,1.2161388397216797,0.6803079416531604,0.7228525121555915,0.5883561589770748,_search_snippets_distil_lre-4_JSD
10/07/2021 02:36:28,100,6.895256042480469,5.503300666809082,0.7216369529983793,0.7029983792544571,0.5663576581588856,_search_snippets_distil_lre-4_JSD
10/07/2021 02:37:45,150,10.878975868225098,9.365998268127441,0.7394651539708266,0.6580226904376013,0.532877546621102,_search_snippets_distil_lre-4_JSD
10/07/2021 02:39:01,200,12.736078262329102,11.188780784606934,0.6624797406807131,0.6572123176661264,0.5447072348890757,_search_snippets_distil_lre-4_JSD
10/07/2021 02:40:17,250,14.736910820007324,13.149297714233398,0.6738249594813615,0.6624797406807131,0.5576559124584093,_search_snippets_distil_lre-4_JSD
10/07/2021 02:41:34,300,15.015917778015137,13.382923126220703,0.6730145867098866,0.6584278768233387,0.5604449703539774,_search_snippets_distil_lre-4_JSD
10/07/2021 02:42:51,350,15.240723609924316,13.616347312927246,0.6815235008103727,0.6661264181523501,0.5724866508048008,_search_snippets_distil_lre-4_JSD
10/07/2021 02:44:08,400,15.321163177490234,13.661983489990234,0.6815235008103727,0.6641004862236629,0.573665446001412,_search_snippets_distil_lre-4_JSD
10/07/2021 02:45:24,450,14.884779930114746,13.152329444885254,0.6811183144246353,0.6620745542949756,0.5775939369465035,_search_snippets_distil_lre-4_JSD
10/07/2021 02:46:40,500,14.700235366821289,12.968957901000977,0.6859805510534847,0.6636952998379254,0.5773424861932448,_search_snippets_distil_lre-4_JSD
10/07/2021 02:47:57,550,14.13815689086914,12.272217750549316,0.6867909238249594,0.6693679092382496,0.5812975497254406,_search_snippets_distil_lre-4_JSD
10/07/2021 02:49:13,600,13.865596771240234,12.035421371459961,0.686385737439222,0.669773095623987,0.580291389567837,_search_snippets_distil_lre-4_JSD
10/07/2021 02:50:31,650,13.588342666625977,11.710529327392578,0.6884116693679092,0.6774716369529984,0.5825405395968373,_search_snippets_distil_lre-4_JSD
10/07/2021 02:51:47,700,13.303714752197266,11.429607391357422,0.690032414910859,0.6839546191247974,0.5833719658608914,_search_snippets_distil_lre-4_JSD
10/07/2021 02:53:04,750,12.88304615020752,10.851364135742188,0.686385737439222,0.696515397082658,0.588115066455643,_search_snippets_distil_lre-4_JSD
10/07/2021 02:54:20,800,12.697612762451172,10.711167335510254,0.686385737439222,0.6977309562398704,0.5859116686299504,_search_snippets_distil_lre-4_JSD
10/07/2021 02:55:36,850,12.41003131866455,10.333399772644043,0.6892220421393841,0.6957050243111832,0.5898604276450247,_search_snippets_distil_lre-4_JSD
10/07/2021 02:56:52,900,12.162543296813965,10.078479766845703,0.6896272285251216,0.7034035656401945,0.5899441442284368,_search_snippets_distil_lre-4_JSD
10/07/2021 02:58:08,950,11.961532592773438,9.868014335632324,0.6880064829821718,0.7175850891410048,0.5961766617037803,_search_snippets_distil_lre-4_JSD
10/07/2021 02:59:26,1000,11.621517181396484,9.473833084106445,0.690032414910859,0.7212317666126418,0.5982189598874431,_search_snippets_distil_lre-4_JSD
10/07/2021 03:00:42,1050,11.413959503173828,9.186455726623535,0.6908427876823339,0.726904376012966,0.5988999350199093,_search_snippets_distil_lre-4_JSD
10/07/2021 03:01:59,1100,11.164361953735352,8.937801361083984,0.6944894651539708,0.7309562398703403,0.6032639869718855,_search_snippets_distil_lre-4_JSD
10/07/2021 03:03:14,1150,11.053452491760254,8.794909477233887,0.6916531604538088,0.7341977309562399,0.6017049120373411,_search_snippets_distil_lre-4_JSD
10/07/2021 03:04:29,1200,10.795146942138672,8.431262016296387,0.6916531604538088,0.7374392220421394,0.603310579578285,_search_snippets_distil_lre-4_JSD
10/07/2021 03:05:47,1250,10.736888885498047,8.416078567504883,0.6920583468395461,0.7370340356564019,0.6055956621152083,_search_snippets_distil_lre-4_JSD
10/07/2021 03:07:03,1300,10.430335998535156,8.015193939208984,0.6952998379254457,0.747163695299838,0.6119224236255579,_search_snippets_distil_lre-4_JSD
10/07/2021 03:08:19,1350,10.576218605041504,8.152567863464355,0.6936790923824959,0.7451377633711507,0.6074439665278573,_search_snippets_distil_lre-4_JSD
10/07/2021 03:09:34,1400,10.244254112243652,7.747945308685303,0.6993517017828201,0.7544570502431118,0.6156512607111553,_search_snippets_distil_lre-4_JSD
10/07/2021 03:10:52,1450,10.14436149597168,7.667511940002441,0.7021880064829822,0.7552674230145867,0.6164544208561414,_search_snippets_distil_lre-4_JSD
10/07/2021 03:12:07,1500,9.947723388671875,7.432238578796387,0.7009724473257699,0.7609400324149108,0.6211684141503071,_search_snippets_distil_lre-4_JSD
10/07/2021 03:13:22,1550,9.922578811645508,7.376564979553223,0.7013776337115073,0.7641815235008104,0.6219984427159589,_search_snippets_distil_lre-4_JSD
10/07/2021 03:14:39,1600,9.833697319030762,7.2195820808410645,0.6961102106969206,0.7670178282009724,0.6243165633412991,_search_snippets_distil_lre-4_JSD
10/07/2021 03:15:56,1650,9.740610122680664,7.103279113769531,0.7021880064829822,0.7690437601296597,0.6245922072171709,_search_snippets_distil_lre-4_JSD
10/07/2021 03:17:12,1700,9.59775161743164,6.818807125091553,0.7013776337115073,0.7678282009724473,0.6232388379526347,_search_snippets_distil_lre-4_JSD
10/07/2021 03:18:27,1750,9.408288955688477,6.632141590118408,0.7029983792544571,0.7698541329011345,0.6255406424986754,_search_snippets_distil_lre-4_JSD
10/07/2021 03:19:42,1800,9.360114097595215,6.550417900085449,0.7046191247974068,0.766612641815235,0.6220925949452168,_search_snippets_distil_lre-4_JSD
10/07/2021 03:20:58,1850,9.396506309509277,6.5310516357421875,0.7042139384116693,0.7698541329011345,0.6243023781258545,_search_snippets_distil_lre-4_JSD
10/07/2021 03:22:14,1900,9.361623764038086,6.429934501647949,0.7070502431118314,0.7698541329011345,0.6227544743546306,_search_snippets_distil_lre-4_JSD
10/07/2021 03:23:31,1950,9.167691230773926,6.214268684387207,0.703808752025932,0.7670178282009724,0.6215918510353879,_search_snippets_distil_lre-4_JSD
10/07/2021 03:24:46,2000,9.127418518066406,6.198862552642822,0.706645056726094,0.7686385737439222,0.6239874520902597,_search_snippets_distil_lre-4_JSD
10/07/2021 03:26:02,2050,9.051349639892578,6.102038860321045,0.7074554294975689,0.7686385737439222,0.6237685626407645,_search_snippets_distil_lre-4_JSD
10/07/2021 03:27:18,2100,9.140681266784668,6.193544864654541,0.7058346839546191,0.7682333873581848,0.6238158215696911,_search_snippets_distil_lre-4_JSD
10/07/2021 03:28:33,2150,8.996814727783203,5.945473670959473,0.7090761750405187,0.7722852512155591,0.6273201655722015,_search_snippets_distil_lre-4_JSD
10/07/2021 03:29:49,2200,9.105342864990234,5.959790229797363,0.7078606158833063,0.7739059967585089,0.6290751165711878,_search_snippets_distil_lre-4_JSD
10/07/2021 03:31:06,2250,8.965005874633789,5.926732540130615,0.7078606158833063,0.7706645056726094,0.6249919617451025,_search_snippets_distil_lre-4_JSD
10/07/2021 03:32:21,2300,8.76389217376709,5.753533363342285,0.7062398703403565,0.7706645056726094,0.6255222926935171,_search_snippets_distil_lre-4_JSD
10/07/2021 03:38:07,0,1.0944976806640625,0.0035175224766135216,0.6523500810372771,0.7273095623987034,0.588132490051786,_search_snippets_distil_lre-4_JSD
10/07/2021 03:39:25,50,1.061450481414795,0.2409432977437973,0.6584278768233387,0.7212317666126418,0.5858747155274401,_search_snippets_distil_lre-4_JSD
10/07/2021 03:40:41,100,2.7646656036376953,1.673232913017273,0.7256888168557536,0.7151539708265803,0.5832241235754884,_search_snippets_distil_lre-4_JSD
10/07/2021 03:41:56,150,5.502562999725342,4.172246932983398,0.7394651539708266,0.6661264181523501,0.5395598409538128,_search_snippets_distil_lre-4_JSD
10/07/2021 03:43:10,200,6.868441581726074,5.457257270812988,0.7224473257698542,0.649513776337115,0.5383636441833667,_search_snippets_distil_lre-4_JSD
10/07/2021 03:44:23,250,7.98111629486084,6.515663146972656,0.6746353322528363,0.6572123176661264,0.5534970339144735,_search_snippets_distil_lre-4_JSD
10/07/2021 03:45:36,300,8.19289493560791,6.691287517547607,0.673419773095624,0.6555915721231766,0.5618630414761632,_search_snippets_distil_lre-4_JSD
10/07/2021 03:46:51,350,8.292638778686523,6.806112766265869,0.679902755267423,0.6580226904376013,0.5731988616494244,_search_snippets_distil_lre-4_JSD
10/07/2021 03:48:05,400,8.385619163513184,6.861305236816406,0.6811183144246353,0.6624797406807131,0.5772657758254542,_search_snippets_distil_lre-4_JSD
10/07/2021 03:49:18,450,8.190049171447754,6.599553108215332,0.68354943273906,0.6653160453808752,0.5777773365411097,_search_snippets_distil_lre-4_JSD
10/07/2021 03:50:31,500,7.999627113342285,6.424251079559326,0.6884116693679092,0.6722042139384117,0.5837830598231243,_search_snippets_distil_lre-4_JSD
10/07/2021 03:51:44,550,7.851492881774902,6.148928165435791,0.6888168557536467,0.6794975688816856,0.5830702806612231,_search_snippets_distil_lre-4_JSD
10/07/2021 03:52:56,600,7.654089450836182,5.987545967102051,0.6916531604538088,0.6847649918962723,0.5853155569252283,_search_snippets_distil_lre-4_JSD
10/07/2021 03:54:10,650,7.5623297691345215,5.8659844398498535,0.6871961102106969,0.6896272285251216,0.5867787356532492,_search_snippets_distil_lre-4_JSD
10/07/2021 03:55:22,700,7.429943084716797,5.7383222579956055,0.6936790923824959,0.6973257698541329,0.5893623863866729,_search_snippets_distil_lre-4_JSD
10/07/2021 03:56:35,750,7.271005630493164,5.450417995452881,0.6880064829821718,0.7090761750405187,0.5919172161887241,_search_snippets_distil_lre-4_JSD
10/07/2021 03:57:48,800,7.153658390045166,5.373352527618408,0.6904376012965965,0.713128038897893,0.594132488784668,_search_snippets_distil_lre-4_JSD
10/07/2021 03:59:01,850,7.0660200119018555,5.219963550567627,0.6920583468395461,0.7200162074554295,0.5962781165844373,_search_snippets_distil_lre-4_JSD
10/07/2021 04:00:13,900,6.978992462158203,5.11844539642334,0.6969205834683955,0.7285251215559158,0.5973926321438289,_search_snippets_distil_lre-4_JSD
10/07/2021 04:01:26,950,6.805245399475098,4.934244632720947,0.7029983792544571,0.7305510534846029,0.5972902305482061,_search_snippets_distil_lre-4_JSD
10/07/2021 04:02:39,1000,6.708807468414307,4.773130416870117,0.703808752025932,0.7431118314424635,0.6033635522921345,_search_snippets_distil_lre-4_JSD
10/07/2021 04:03:51,1050,6.6429219245910645,4.6512298583984375,0.6997568881685575,0.7524311183144247,0.608488842987847,_search_snippets_distil_lre-4_JSD
10/07/2021 04:05:05,1100,6.548533916473389,4.5922346115112305,0.7082658022690438,0.7581037277147488,0.6105999825362045,_search_snippets_distil_lre-4_JSD
10/07/2021 04:06:17,1150,6.479046821594238,4.492675304412842,0.7070502431118314,0.7601296596434359,0.6123395208412155,_search_snippets_distil_lre-4_JSD
10/07/2021 04:07:30,1200,6.435141563415527,4.355206489562988,0.7070502431118314,0.7605348460291734,0.6135955264970363,_search_snippets_distil_lre-4_JSD
10/07/2021 04:08:44,1250,6.421510219573975,4.355955600738525,0.710291734197731,0.7641815235008104,0.6182636931235488,_search_snippets_distil_lre-4_JSD
10/07/2021 04:09:56,1300,6.27384090423584,4.169336795806885,0.7098865478119936,0.7674230145867099,0.6216152991309001,_search_snippets_distil_lre-4_JSD
10/07/2021 04:11:09,1350,6.276147842407227,4.155138969421387,0.7106969205834684,0.7633711507293355,0.6163172058929554,_search_snippets_distil_lre-4_JSD
10/07/2021 04:12:22,1400,6.149633407592773,3.996105194091797,0.7139384116693679,0.7674230145867099,0.6202544099143447,_search_snippets_distil_lre-4_JSD
10/07/2021 04:13:37,1450,6.125642776489258,3.9808928966522217,0.710291734197731,0.7674230145867099,0.6212428921013222,_search_snippets_distil_lre-4_JSD
10/07/2021 04:14:49,1500,6.094592571258545,3.878386974334717,0.7127228525121556,0.7678282009724473,0.622767951493569,_search_snippets_distil_lre-4_JSD
10/07/2021 04:16:02,1550,6.071917533874512,3.8715157508850098,0.710291734197731,0.766612641815235,0.621805362600276,_search_snippets_distil_lre-4_JSD
10/07/2021 04:17:16,1600,6.069211006164551,3.7983574867248535,0.7123176661264181,0.7694489465153971,0.6240175436139412,_search_snippets_distil_lre-4_JSD
10/07/2021 04:18:29,1650,6.007857322692871,3.7425174713134766,0.7147487844408428,0.7714748784440842,0.6278318170028573,_search_snippets_distil_lre-4_JSD
10/07/2021 04:19:42,1700,6.048452377319336,3.6681289672851562,0.713128038897893,0.7694489465153971,0.6241269505377531,_search_snippets_distil_lre-4_JSD
10/07/2021 04:20:54,1750,5.911067485809326,3.550797700881958,0.7111021069692058,0.770259319286872,0.6267337292014279,_search_snippets_distil_lre-4_JSD
10/07/2021 04:22:06,1800,5.907687187194824,3.529937267303467,0.7123176661264181,0.7694489465153971,0.6248146680749109,_search_snippets_distil_lre-4_JSD
10/07/2021 04:23:19,1850,5.919594764709473,3.4510135650634766,0.710291734197731,0.7649918962722853,0.6210593213153871,_search_snippets_distil_lre-4_JSD
10/07/2021 04:24:32,1900,5.933812618255615,3.446369171142578,0.7115072933549432,0.7686385737439222,0.6235862621844712,_search_snippets_distil_lre-4_JSD
10/07/2021 04:25:44,1950,5.887584686279297,3.398345470428467,0.710291734197731,0.7686385737439222,0.6249909652225735,_search_snippets_distil_lre-4_JSD
10/07/2021 04:26:56,2000,5.814071178436279,3.34843111038208,0.7098865478119936,0.7682333873581848,0.6244016898071273,_search_snippets_distil_lre-4_JSD
10/07/2021 04:28:08,2050,5.84153938293457,3.3421177864074707,0.7111021069692058,0.7674230145867099,0.6227047803936488,_search_snippets_distil_lre-4_JSD
10/07/2021 04:29:20,2100,5.850095748901367,3.3595244884490967,0.7127228525121556,0.7674230145867099,0.6213912291029752,_search_snippets_distil_lre-4_JSD
10/07/2021 04:30:32,2150,5.821307182312012,3.263613700866699,0.7151539708265803,0.7706645056726094,0.6229553390864745,_search_snippets_distil_lre-4_JSD
10/07/2021 04:31:45,2200,5.835396766662598,3.237041473388672,0.7171799027552674,0.7735008103727715,0.6270487307076735,_search_snippets_distil_lre-4_JSD
10/07/2021 04:32:58,2250,5.779330730438232,3.259035110473633,0.7111021069692058,0.7662074554294975,0.620582782789911,_search_snippets_distil_lre-4_JSD
10/07/2021 04:34:51,0,1.105050802230835,0.014070622622966766,0.6523500810372771,0.7273095623987034,0.588132490051786,_search_snippets_distil_lre-4_JSD
10/07/2021 04:36:10,50,5.433611869812012,4.008698463439941,0.6790923824959482,0.7260940032414911,0.5907168069596059,_search_snippets_distil_lre-4_JSD
10/07/2021 04:37:28,100,13.857173919677734,12.288023948669434,0.7248784440842788,0.6827390599675851,0.5427224228808384,_search_snippets_distil_lre-4_JSD
10/07/2021 04:38:43,150,20.133214950561523,18.516809463500977,0.7443273905996759,0.6434359805510534,0.522964983248049,_search_snippets_distil_lre-4_JSD
10/07/2021 04:39:57,200,23.743907928466797,22.07105827331543,0.6588330632090762,0.640194489465154,0.531029697607276,_search_snippets_distil_lre-4_JSD
10/07/2021 04:41:11,250,28.16373634338379,26.47513198852539,0.6612641815235009,0.6499189627228525,0.5509255944491344,_search_snippets_distil_lre-4_JSD
10/07/2021 04:42:25,300,28.285411834716797,26.523893356323242,0.6620745542949756,0.6535656401944895,0.5579542632821654,_search_snippets_distil_lre-4_JSD
10/07/2021 04:43:41,350,29.27008819580078,27.5338077545166,0.6794975688816856,0.6641004862236629,0.5704215098992469,_search_snippets_distil_lre-4_JSD
10/07/2021 04:44:56,400,29.17831802368164,27.398174285888672,0.673419773095624,0.6620745542949756,0.570298472552813,_search_snippets_distil_lre-4_JSD
10/07/2021 04:46:10,450,29.00140380859375,27.158531188964844,0.6815235008103727,0.6649108589951378,0.5757984478033843,_search_snippets_distil_lre-4_JSD
10/07/2021 04:47:24,500,27.904630661010742,26.043487548828125,0.7317666126418152,0.6693679092382496,0.5806636685963226,_search_snippets_distil_lre-4_JSD
10/07/2021 04:48:37,550,26.68415069580078,24.663616180419922,0.6827390599675851,0.6661264181523501,0.5824433759451892,_search_snippets_distil_lre-4_JSD
10/07/2021 04:49:52,600,26.41811752319336,24.448505401611328,0.7329821717990276,0.6616693679092382,0.5765135090501005,_search_snippets_distil_lre-4_JSD
10/07/2021 04:51:06,650,26.239803314208984,24.237117767333984,0.7374392220421394,0.6673419773095624,0.5844280498840778,_search_snippets_distil_lre-4_JSD
10/07/2021 04:52:20,700,25.579483032226562,23.55682945251465,0.7406807131280388,0.666936790923825,0.586216668769103,_search_snippets_distil_lre-4_JSD
10/07/2021 04:53:35,750,24.923694610595703,22.74713706970215,0.7366288492706645,0.6641004862236629,0.5882059801730462,_search_snippets_distil_lre-4_JSD
10/07/2021 04:54:48,800,24.110170364379883,21.96454429626465,0.7366288492706645,0.6653160453808752,0.5850487929125756,_search_snippets_distil_lre-4_JSD
10/07/2021 04:56:03,850,23.73067855834961,21.488134384155273,0.7414910858995137,0.6681523500810372,0.5933944408720474,_search_snippets_distil_lre-4_JSD
10/07/2021 04:57:16,900,23.459745407104492,21.222644805908203,0.7414910858995137,0.6705834683954619,0.5910312373880652,_search_snippets_distil_lre-4_JSD
10/07/2021 04:58:30,950,22.738338470458984,20.465532302856445,0.7423014586709886,0.6774716369529984,0.590556454727927,_search_snippets_distil_lre-4_JSD
10/07/2021 04:59:44,1000,21.66802978515625,19.33571434020996,0.7439222042139384,0.6936790923824959,0.5942765475524052,_search_snippets_distil_lre-4_JSD
10/07/2021 05:00:58,1050,21.578781127929688,19.12957191467285,0.7479740680713128,0.6843598055105349,0.5936423213676718,_search_snippets_distil_lre-4_JSD
10/07/2021 05:02:12,1100,21.452526092529297,19.04872703552246,0.7443273905996759,0.6948946515397083,0.5871448135659633,_search_snippets_distil_lre-4_JSD
10/07/2021 05:03:26,1150,20.707048416137695,18.28472900390625,0.7447325769854133,0.6948946515397083,0.5884311903276759,_search_snippets_distil_lre-4_JSD
10/07/2021 05:04:40,1200,20.220977783203125,17.7053165435791,0.7479740680713128,0.6916531604538088,0.5936738291906439,_search_snippets_distil_lre-4_JSD
